MATCH_EVENT_ID,TEAM_NAME,GAME_SEASON,DATE_OF_GAME,IS_KNOCKOUT_MATCH,HOME_OR_AWAY,LAT_LONG,LOCATION_X,LOCATION_Y,SHOT_DISTANCE,AREA_OF_SHOT,RANGE_OF_SHOT,SHOT_TYPE,SHOT_POWER,SHOT_BASICS,REMAINING_MINUTES,REMAINING_SECONDS,TOTAL_SECONDS_REMAINING,IS_GOAL
230.0,Manchester United,2005-06,2005-12-07,0,MANU @ TOR,"43.717098, -79.395917",-189.0,82.0,40,Left Side(L),16-24 ft.,shot - 3,2,Mid Range,0,0,0,1
274.0,Manchester United,2005-06,2005-12-07,0,MANU @ TOR,"43.717098, -79.395917",-149.0,54.0,35,Left Side(L),8-16 ft.,shot - 15,3,Mid Range,6,38,398,1
131.0,Manchester United,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",-128.0,36.0,33,Left Side(L),8-16 ft.,shot - 3,2,Mid Range,8,31,511,0
137.0,Manchester United,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",154.0,30.0,35,Unknown,Unknown,shot - 3,2,Mid Range,7,55,475,0
156.0,Manchester United,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",-102.0,72.0,32,Left Side(L),8-16 ft.,shot - 3,2,Unknown,5,56,356,1
233.0,Manchester United,2005-06,2005-12-09,0,Unknown,"41.845137, -87.660450",-141.0,160.0,41,Left Side Center(LC),16-24 ft.,shot - 3,3,Mid Range,9,32,572,1
241.0,Manchester United,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",-92.0,196.0,41,Left Side Center(LC),16-24 ft.,shot - 50,3,Mid Range,8,11,491,1
262.0,Manchester United,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",69.0,36.0,27,Center(C),Less Than 8 ft.,shot - 3,3,Goal Line,5,12,312,0
395.0,Manchester United,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",-186.0,26.0,38,Unknown,16-24 ft.,shot - 47,4,Mid Range,3,14,194,0
399.0,Unknown,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,4,Goal Area,2,48,168,1
409.0,Unknown,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",194.0,28.0,39,Right Side(R),16-24 ft.,shot - 3,4,Mid Range,1,33,93,1
423.0,Manchester United,2005-06,2005-12-09,0,MANU @ CHI,"41.845137, -87.660450",-133.0,49.0,34,Left Side(L),8-16 ft.,shot - 3,4,Mid Range,0,4,4,0
233.0,Manchester United,2005-06,2005-12-10,0,MANU @ MIN,"46.667324, -94.419250",112.0,76.0,33,Right Side(R),8-16 ft.,shot - 3,3,Mid Range,10,23,623,0
333.0,Manchester United,2005-06,2005-12-10,0,MANU @ MIN,"46.667324, -94.419250",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,0,2,2,1
342.0,Manchester United,2005-06,2005-12-10,0,MANU @ MIN,"46.667324, -94.419250",89.0,33.0,29,Right Side(R),8-16 ft.,shot - 3,4,Mid Range,10,59,659,1
419.0,Manchester United,2005-06,2005-12-10,0,MANU @ MIN,"46.667324, -94.419250",213.0,138.0,45,Right Side Center(RC),Unknown,shot - 48,4,Penalty Spot,1,53,113,0
4.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",177.0,7.0,37,Right Side(R),16-24 ft.,shot - 21,1,Mid Range,11,32,692,1
13.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",-169.0,5.0,36,Left Side(L),16-24 ft.,shot - 3,1,Mid Range,10,1,601,0
54.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",0.0,0.0,20,Center(C),Unknown,shot - 4,1,Goal Area,5,26,326,1
240.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",-136.0,207.0,44,Left Side Center(LC),24+ ft.,shot - 3,2,Penalty Spot,0,27,27,0
261.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",112.0,102.0,35,Right Side(R),8-16 ft.,shot - 3,3,Mid Range,10,38,638,1
295.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",-187.0,8.0,38,Left Side(L),16-24 ft.,shot - 3,3,Mid Range,7,1,421,0
330.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",158.0,194.0,45,Unknown,24+ ft.,shot - 46,3,Penalty Spot,2,54,174,0
334.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,2,27,147,1
352.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",-49.0,68.0,28,Left Side(L),8-16 ft.,shot - 19,3,Unknown,1,18,78,0
356.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",-212.0,141.0,45,Left Side Center(LC),24+ ft.,shot - 26,3,Penalty Spot,1,9,69,0
415.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",0.0,0.0,20,Center(C),Unknown,shot - 39,4,Goal Area,5,56,356,0
439.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",-230.0,71.0,44,Left Side(L),24+ ft.,shot - 5,4,Left Corner,3,30,210,1
444.0,Manchester United,2005-06,2005-12-12,0,MANU @ DAL,"32.757824, -96.786653",-199.0,145.0,44,Left Side Center(LC),24+ ft.,shot - 3,4,Penalty Spot,2,52,172,0
67.0,Manchester United,2005-06,2005-12-14,0,MANU @ MEM,"35.103812, -89.964007",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,4,34,274,0
169.0,Manchester United,2005-06,2005-12-14,0,MANU @ MEM,"35.103812, -89.964007",156.0,186.0,44,Right Side Center(RC),24+ ft.,shot - 3,2,Penalty Spot,6,41,401,0
193.0,Manchester United,2005-06,2005-12-14,0,Unknown,"35.103812, -89.964007",-163.0,187.0,44,Left Side Center(LC),24+ ft.,shot - 3,2,Penalty Spot,4,18,258,1
252.0,Manchester United,2005-06,2005-12-14,0,MANU @ MEM,"35.103812, -89.964007",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 56,3,Goal Area,7,47,467,1
256.0,Manchester United,2005-06,2005-12-14,0,Unknown,"35.103812, -89.964007",0.0,0.0,20,Center(C),Unknown,shot - 46,3,Goal Area,7,12,432,1
290.0,Manchester United,2005-06,2005-12-14,0,MANU @ MEM,"35.103812, -89.964007",-156.0,196.0,45,Left Side Center(LC),24+ ft.,shot - 3,3,Unknown,2,42,162,1
11.0,Manchester United,2005-06,2005-12-16,0,MANU vs. WAS,"42.982923, -71.446094",43.0,105.0,31,Center(C),8-16 ft.,shot - 53,1,Goal Line,10,53,653,0
45.0,Manchester United,2005-06,2005-12-16,0,MANU vs. WAS,"42.982923, -71.446094",-187.0,-24.0,38,Left Side(L),16-24 ft.,shot - 3,1,Mid Range,7,20,440,0
81.0,Manchester United,2005-06,2005-12-16,0,MANU vs. WAS,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 46,1,Goal Area,3,49,229,0
254.0,Manchester United,2005-06,2005-12-16,0,MANU vs. WAS,"42.982923, -71.446094",187.0,179.0,45,Right Side Center(RC),24+ ft.,shot - 9,3,Unknown,11,35,695,1
292.0,Manchester United,2005-06,2005-12-16,0,Unknown,"42.982923, -71.446094",8.0,72.0,27,Center(C),Less Than 8 ft.,shot - 30,3,Goal Line,6,20,380,0
315.0,Unknown,2005-06,2005-12-16,0,MANU vs. WAS,"42.982923, -71.446094",85.0,89.0,32,Right Side(R),Unknown,shot - 56,3,Mid Range,4,15,255,1
321.0,Manchester United,2005-06,2005-12-16,0,Unknown,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 32,3,Goal Area,3,43,223,1
334.0,Manchester United,2005-06,2005-12-16,0,Unknown,"42.982923, -71.446094",-100.0,91.0,33,Left Side(L),8-16 ft.,shot - 3,3,Mid Range,2,13,133,1
403.0,Manchester United,2005-06,2005-12-16,0,MANU vs. WAS,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,6,34,394,0
438.0,Manchester United,2005-06,2005-12-16,0,MANU vs. WAS,"42.982923, -71.446094",-131.0,220.0,45,Left Side Center(LC),24+ ft.,shot - 31,4,Penalty Spot,3,18,198,1
25.0,Manchester United,2005-06,2005-12-18,0,MANU vs. HOU,"42.982923, -71.446094",-112.0,158.0,39,Left Side Center(LC),16-24 ft.,shot - 4,1,Unknown,8,20,500,0
204.0,Manchester United,2005-06,2005-12-18,0,MANU vs. HOU,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,0,24,24,0
4.0,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",80.0,122.0,34,Right Side(R),8-16 ft.,shot - 38,1,Goal Line,11,44,704,1
,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,1,Unknown,11,17,677,0
154.0,Unknown,2005-06,2005-12-20,0,Unknown,"42.982923, -71.446094",177.0,33.0,38,Right Side(R),16-24 ft.,shot - 3,2,Mid Range,8,58,538,0
182.0,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",-189.0,2.0,38,Left Side(L),16-24 ft.,shot - 45,2,Mid Range,5,43,343,0
195.0,Manchester United,2005-06,2005-12-20,0,Unknown,"42.982923, -71.446094",-154.0,212.0,46,Left Side Center(LC),Unknown,shot - 3,2,Penalty Spot,4,44,284,1
,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",-51.0,242.0,44,Center(C),24+ ft.,shot - 3,2,Penalty Spot,2,54,174,1
315.0,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",-171.0,199.0,46,Left Side Center(LC),24+ ft.,shot - 3,3,Penalty Spot,7,42,462,0
333.0,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",238.0,5.0,43,Right Side(R),Unknown,shot - 0,3,Right Corner,6,33,393,1
360.0,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",-123.0,215.0,44,Left Side Center(LC),24+ ft.,shot - 42,3,Penalty Spot,4,30,270,0
364.0,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,3,59,239,1
392.0,Manchester United,2005-06,2005-12-20,0,MANU vs. DAL,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,1,42,102,0
419.0,Manchester United,2005-06,2005-12-20,0,Unknown,"42.982923, -71.446094",-29.0,253.0,45,Center(C),24+ ft.,shot - 7,3,Penalty Spot,0,4,4,1
17.0,Manchester United,2005-06,2005-12-23,0,MANU @ ORL,"28.549237, -81.372780",156.0,115.0,39,Right Side Center(RC),16-24 ft.,shot - 20,1,Mid Range,10,3,603,1
,Manchester United,2005-06,2005-12-23,0,MANU @ ORL,"28.549237, -81.372780",184.0,183.0,45,Right Side Center(RC),24+ ft.,shot - 3,1,Penalty Spot,7,25,445,0
219.0,Manchester United,2005-06,2005-12-23,0,MANU @ ORL,"28.549237, -81.372780",154.0,84.0,37,Right Side(R),16-24 ft.,shot - 38,2,Mid Range,0,4,4,1
299.0,Manchester United,2005-06,2005-12-23,0,MANU @ ORL,"28.549237, -81.372780",207.0,192.0,48,Right Side Center(RC),24+ ft.,shot - 3,3,Penalty Spot,4,39,279,0
331.0,Manchester United,2005-06,2005-12-23,0,MANU @ ORL,"28.549237, -81.372780",131.0,0.0,33,Right Side(R),8-16 ft.,shot - 3,3,Mid Range,2,36,156,1
112.0,Manchester United,2005-06,2005-12-25,0,MANU @ MIA,"25.790710, -80.207819",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 1,1,Goal Area,0,37,37,1
223.0,Manchester United,2005-06,2005-12-25,0,MANU @ MIA,"25.790710, -80.207819",163.0,183.0,44,Right Side Center(RC),24+ ft.,shot - 3,2,Unknown,2,22,142,0
245.0,Manchester United,2005-06,2005-12-25,0,MANU @ MIA,"25.790710, -80.207819",28.0,10.0,22,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,1,0,60,1
258.0,Manchester United,2005-06,2005-12-25,0,MANU @ MIA,"25.790710, -80.207819",133.0,291.0,51,Right Side Center(RC),24+ ft.,shot - 3,2,Penalty Spot,0,0,0,0
321.0,Manchester United,2005-06,2005-12-25,0,MANU @ MIA,"25.790710, -80.207819",36.0,252.0,45,Center(C),24+ ft.,shot - 3,3,Penalty Spot,7,3,423,0
388.0,Manchester United,2005-06,2005-12-25,0,MANU @ MIA,"25.790710, -80.207819",-141.0,204.0,44,Left Side Center(LC),24+ ft.,shot - 3,3,Penalty Spot,0,0,0,0
,Manchester United,2005-06,2005-12-25,0,MANU @ MIA,"25.790710, -80.207819",156.0,118.0,39,Right Side Center(RC),16-24 ft.,shot - 3,4,Mid Range,11,46,706,0
474.0,Manchester United,2005-06,2005-12-25,0,MANU @ MIA,"25.790710, -80.207819",186.0,112.0,41,Right Side(R),16-24 ft.,shot - 54,4,Mid Range,3,37,217,1
17.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",29.0,23.0,23,Center(C),Less Than 8 ft.,shot - 24,1,Goal Area,10,0,600,0
28.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",43.0,12.0,24,Unknown,Less Than 8 ft.,shot - 7,1,Goal Line,9,8,548,0
37.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",39.0,76.0,28,Center(C),8-16 ft.,shot - 32,1,Goal Line,7,57,477,0
47.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",47.0,2.0,24,Center(C),Less Than 8 ft.,shot - 3,1,Goal Line,6,42,402,0
61.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",8.0,-3.0,20,Center(C),Less Than 8 ft.,shot - 46,1,Goal Area,4,50,290,1
93.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",0.0,268.0,46,Center(C),24+ ft.,shot - 3,1,Penalty Spot,1,36,96,0
,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",153.0,-31.0,35,Right Side(R),8-16 ft.,shot - 10,2,Mid Range,5,11,311,0
250.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",182.0,95.0,40,Right Side(R),16-24 ft.,shot - 38,2,Mid Range,0,37,37,1
317.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",-20.0,17.0,22,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,5,29,329,0
333.0,Manchester United,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",-230.0,18.0,43,Left Side(L),24+ ft.,shot - 2,3,Left Corner,4,33,273,0
492.0,Manchester United,2005-06,2005-12-26,0,Unknown,"38.919619, -77.015211",-36.0,253.0,45,Center(C),24+ ft.,shot - 40,4,Penalty Spot,2,3,123,1
496.0,Unknown,2005-06,2005-12-26,0,MANU @ WAS,"38.919619, -77.015211",141.0,217.0,45,Right Side Center(RC),24+ ft.,shot - 3,4,Penalty Spot,1,26,86,1
25.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,9,14,554,1
,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,8,8,488,1
121.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",166.0,51.0,37,Right Side(R),16-24 ft.,shot - 3,2,Mid Range,9,47,587,0
187.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",-112.0,18.0,31,Left Side(L),8-16 ft.,shot - 3,2,Mid Range,4,2,242,0
190.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,3,35,215,0
231.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",225.0,123.0,45,Right Side Center(RC),24+ ft.,shot - 36,2,Penalty Spot,0,33,33,0
234.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",-51.0,64.0,28,Left Side(L),8-16 ft.,shot - 3,2,Goal Line,0,0,0,0
282.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",128.0,156.0,40,Right Side Center(RC),16-24 ft.,shot - 7,3,Mid Range,6,45,405,0
302.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",-169.0,-5.0,36,Left Side(L),16-24 ft.,shot - 35,3,Mid Range,3,51,231,0
338.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Unknown,0,0,0,0
349.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",82.0,174.0,39,Right Side Center(RC),16-24 ft.,shot - 26,4,Mid Range,10,12,612,0
360.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",-145.0,-23.0,34,Left Side(L),8-16 ft.,shot - 44,4,Mid Range,9,6,546,1
365.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",-146.0,164.0,41,Left Side Center(LC),16-24 ft.,shot - 1,4,Mid Range,8,45,525,0
434.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",159.0,210.0,46,Right Side Center(RC),24+ ft.,shot - 36,4,Unknown,2,24,144,0
467.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",115.0,137.0,37,Right Side Center(RC),16-24 ft.,shot - 18,4,Unknown,0,15,15,0
510.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",-52.0,51.0,27,Center(C),Less Than 8 ft.,shot - 3,5,Unknown,1,7,67,1
522.0,Manchester United,2005-06,2005-12-28,0,MANU vs. MEM,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,5,Goal Area,0,3,3,0
8.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,1,Unknown,10,58,658,0
70.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",51.0,278.0,48,Center(C),24+ ft.,shot - 3,1,Penalty Spot,3,18,198,1
80.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",-133.0,155.0,40,Left Side Center(LC),16-24 ft.,shot - 36,1,Mid Range,2,18,138,1
93.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",146.0,86.0,36,Right Side(R),Unknown,shot - 3,1,Mid Range,0,56,56,1
,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",80.0,140.0,36,Right Side Center(RC),16-24 ft.,shot - 36,2,Mid Range,5,35,335,0
238.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",133.0,233.0,46,Right Side Center(RC),24+ ft.,shot - 3,2,Penalty Spot,0,32,32,1
292.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",-141.0,173.0,42,Left Side Center(LC),16-24 ft.,shot - 3,3,Mid Range,8,34,514,1
295.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",-177.0,68.0,38,Left Side(L),16-24 ft.,shot - 36,3,Mid Range,7,55,475,0
316.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,5,53,353,1
340.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,3,2,182,1
352.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",-207.0,79.0,42,Left Side(L),16-24 ft.,shot - 3,3,Mid Range,2,7,127,1
362.0,Manchester United,2005-06,2006-01-06,0,MANU vs. PHI,"42.982923, -71.446094",-164.0,196.0,45,Unknown,24+ ft.,shot - 9,3,Penalty Spot,0,41,41,1
68.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",-3.0,151.0,35,Center(C),Unknown,shot - 3,1,Mid Range,4,29,269,0
93.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",113.0,235.0,46,Right Side Center(RC),24+ ft.,shot - 30,1,Penalty Spot,1,58,118,0
118.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,2,Goal Area,11,13,673,0
230.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",-156.0,130.0,40,Left Side Center(LC),16-24 ft.,shot - 34,2,Mid Range,2,5,125,0
274.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",95.0,187.0,40,Right Side Center(RC),16-24 ft.,shot - 26,3,Mid Range,9,14,554,0
289.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",0.0,0.0,20,Center(C),Unknown,shot - 46,3,Goal Area,7,50,470,0
301.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",-214.0,18.0,41,Left Side(L),16-24 ft.,shot - 15,3,Mid Range,6,57,417,1
375.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",-49.0,23.0,25,Center(C),Less Than 8 ft.,shot - 3,4,Goal Line,11,47,707,0
379.0,Unknown,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",-232.0,0.0,43,Left Side(L),24+ ft.,shot - 3,4,Unknown,11,33,693,1
383.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",176.0,41.0,38,Right Side(R),16-24 ft.,shot - 3,4,Mid Range,11,0,660,1
386.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",-46.0,245.0,44,Center(C),24+ ft.,shot - 3,4,Penalty Spot,10,30,630,1
403.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",72.0,243.0,45,Center(C),24+ ft.,shot - 3,4,Penalty Spot,7,39,459,1
410.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",177.0,181.0,45,Right Side Center(RC),24+ ft.,shot - 3,4,Penalty Spot,6,33,393,0
423.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,5,35,335,1
484.0,Manchester United,2005-06,2006-01-07,0,MANU @ LAC,"34.189593, -118.471724",-192.0,-8.0,39,Left Side(L),Unknown,shot - 3,4,Unknown,0,37,37,0
28.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",-87.0,248.0,46,Left Side Center(LC),24+ ft.,shot - 3,1,Penalty Spot,8,18,498,0
42.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 32,1,Goal Area,6,53,413,1
57.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",-16.0,135.0,33,Center(C),8-16 ft.,shot - 13,1,Goal Line,5,12,312,0
70.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 18,1,Goal Area,4,4,244,1
223.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",-38.0,87.0,29,Center(C),8-16 ft.,shot - 3,2,Goal Line,1,42,102,0
266.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",-128.0,56.0,33,Left Side(L),8-16 ft.,shot - 15,3,Mid Range,9,6,546,1
280.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",-191.0,187.0,46,Left Side Center(LC),24+ ft.,shot - 3,3,Penalty Spot,7,57,477,1
315.0,Manchester United,2005-06,2006-01-09,0,Unknown,"42.982923, -71.446094",39.0,92.0,29,Center(C),8-16 ft.,shot - 44,3,Goal Line,3,4,184,1
324.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",112.0,54.0,32,Right Side(R),8-16 ft.,shot - 3,3,Mid Range,2,13,133,0
334.0,Manchester United,2005-06,2006-01-09,0,Unknown,"42.982923, -71.446094",-6.0,68.0,26,Unknown,Less Than 8 ft.,shot - 3,3,Goal Line,1,25,85,0
360.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",131.0,118.0,37,Right Side Center(RC),16-24 ft.,shot - 27,4,Mid Range,10,49,649,1
393.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 55,4,Goal Area,7,42,462,1
407.0,Manchester United,2005-06,2006-01-09,0,MANU vs. IND,"42.982923, -71.446094",-74.0,66.0,29,Left Side(L),8-16 ft.,shot - 3,4,Goal Line,6,51,411,0
21.0,Manchester United,2005-06,2006-01-11,0,MANU @ POR,"45.539131, -122.651648",56.0,0.0,25,Center(C),Less Than 8 ft.,shot - 54,1,Goal Line,9,57,597,1
32.0,Manchester United,2005-06,2006-01-11,0,Unknown,"45.539131, -122.651648",-200.0,41.0,40,Left Side(L),16-24 ft.,shot - 25,1,Mid Range,8,16,496,0
152.0,Manchester United,2005-06,2006-01-11,0,MANU @ POR,"45.539131, -122.651648",16.0,36.0,23,Center(C),Less Than 8 ft.,shot - 3,2,Goal Area,5,42,342,1
165.0,Manchester United,2005-06,2006-01-11,0,MANU @ POR,"45.539131, -122.651648",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,3,51,231,0
189.0,Manchester United,2005-06,2006-01-11,0,MANU @ POR,"45.539131, -122.651648",94.0,3.0,29,Right Side(R),8-16 ft.,shot - 15,2,Unknown,1,46,106,1
259.0,Manchester United,2005-06,2006-01-11,0,MANU @ POR,"45.539131, -122.651648",-227.0,84.0,44,Left Side(L),24+ ft.,shot - 3,3,Left Corner,6,46,406,1
268.0,Manchester United,2005-06,2006-01-11,0,MANU @ POR,"45.539131, -122.651648",-223.0,105.0,44,Left Side Center(LC),24+ ft.,shot - 40,3,Penalty Spot,5,34,334,0
